Title,Company,Experience,Location,Tags,Ratings,Reviews,Salary,Job_Type,Posted,Min_Exp_Needed,Max_Exp_Needed,Min_Salary,Max_Salary,Avg_Sal
Machine Learning,PEOPLESTRONG TECHNOLOGIES PRIVATE LIMITED,2-5 Yrs,"Noida, Gurugram, Delhi","Machine Learning,big data,Python,Statistical Modelling,Predictive Analytics,IT Skills,Tensorflow,Algorithms",,,,,6 ,2,5,,,
Research Scientist/Engineer - Computer Vision/Machine Learning,Career Maker,4-9 Yrs,Hyderabad,"IT Skills,Machine Learning,C++,Multithreading,Image Processing,Computer Vision,PhD",,,,PREMIUM,30+ ,4,9,,,
Research Scientist / Engineer - Computer Vision/Machine Learning,Career Maker,4-9 Yrs,Hyderabad,"communication,Machine Learning,written,Image Processing,OCR,Multi - threading,verbal,Computer Vision",,,,PREMIUM,30+ ,4,9,,,
Lead Machine Learning Engineer,InnovAccer,8-13 Yrs,Noida,"SAN,Version control,Machine learning,Data structures,Healthcare,Unit testing,SDLC,Analytics",3.0,48.0,,PREMIUM,30+ ,8,13,,,
Machine Learning Engineer,GAP IT Services India Pvt. Ltd.,5-8 Yrs,Hyderabad,"IT Skills,Python,Software Development,Machine Learning,Cloud,Jenkins,Azure,Docker",4.3,6.0,,HOT JOB,30+ ,5,8,,,
Machine Learning Engineer,hCaptcha,1-3 Yrs,Anywhere,"Computer vision,Automation,Backend,Linux,Machine learning,Shell scripting,SMS,Scheduling",,,,,30+ ,1,3,,,
Software Engineer Machine Learning,AFFINITY GLOBAL INC,3-6 Yrs,Mumbai,"Computer science,Logistic regression,Machine learning,Tools,Spark,Business intelligence,Data mining,SQL",,,,,30+ ,3,6,,,
Machine Learning Engineer,Grid Logic Software Private Limited,4-9 Yrs,Hyderabad,"software architecture,Data analysis,Backend,Coding,Data modeling,Analytical,Machine learning,Data structures",4.8,3.0,,,30+ ,4,9,,,
Machine learning Engineers,vn softsol,4-6 Yrs,Noida,"Computer science,Data analysis,Neural networks,spark,Machine learning,Cloud,Hadoop,Data processing",,,,,30+ ,4,6,,,
Machine Learning Engineer,ITH Technology pvt ltd,2-7 Yrs,Kanpur,"Computer science,C++,Data analysis,Consulting,Machine learning,Digital signal processing,Signal processing,MATLAB",,,,,30+ ,2,7,,,
Machine Learning Engineer,Onometra Technologies Pvt. Ltd.,3-5 Yrs,Kolkata,"algorithm design,matplotlib,pandas,Python,AWS,Machine Learning,complexity analysis,Deep Learning",,,,,30+ ,3,5,,,
Lead Software Engineer - Machine Learning,Freshdesk,8-13 Yrs,Chennai,"Computer science,SAN,Machine learning,Data structures,Customer support,Open source,cisco,Distribution system",3.6,41.0,,,30+ ,8,13,,,
Machine Learning Engineer,Agreeya,4-8 Yrs,Gurugram,"IT Skills,Python,Data Science,Machine Learning,Cloud,DevOps,Project Management,Data analysis",3.3,72.0,,PREMIUM,18 ,4,8,,,
Machine Learning Engineer,Blue Umbrella India Pvt. Ltd.,5-10 Yrs,Anywhere,"Data analysis,Front end,GIT,Debugging,Machine learning,Javascript,Analytics,SQL",3.0,29.0,,,30+ ,5,10,,,
Machine Learning Engineer,Jet2 Travel Technologies Pvt. Ltd.,3-5 Yrs,Pune,"snowflake,python,machine learning",,,,PREMIUM,20 ,3,5,,,
Machine Learning Engineer,MNJ Software Private Limited,3-6 Yrs,Anywhere,"IBM Watson,Amazon Big Data,data structures,Google Cloud,Spark,Python,Microsoft Azure,PySpark",,,,,30+ ,3,6,,,
Machine Learning Engineer,MNJ Software Private Limited,3-6 Yrs,Anywhere,"IBM Watson,Amazon Big Data,data structures,Google Cloud,Spark,Python,Microsoft Azure,PySpark",,,,,30+ ,3,6,,,
Machine Learning Engineer,Blue Umbrella India Pvt. Ltd.,5-10 Yrs,Anywhere,"Data analysis,Front end,Debugging,Javascript,HTML,Risk management,Analytics,SQL",3.0,29.0,,,30+ ,5,10,,,
Machine Learning Engineer,ATAI LABS,2-7 Yrs,Hyderabad,"IT Skills,Java,Python,Machine Learning,DevOps,Computer vision,C++,github",,,,,30+ ,2,7,,,
Machine Learning Engineer,Hubino Technologies Pvt Ltd,2-5 Yrs,Chennai,"IT Skills,Machine Learning,Computer vision,algorithms,Image processing,technical,functions,quality operations",,,,,30+ ,2,5,,,
Machine Learning Engineer,NexStem,2-5 Yrs,"Gurgaon, Gurugram, Haryana","Intern,EEG,Machine learning,Cloud,Manager Technology,Room,AWS,Monitoring",,,,,30+ ,2,5,,,
Machine Learning Engineer,TransUnion Software Services Pvt. Ltd,4-8 Yrs,Chennai,"Unix,C++,Linux,SAS,Database design,MySQL,Agile,Perl",4.7,31.0,,,30+ ,4,8,,,
Full Stack Machine Learning Engineer,Elite Office Corp,1-4 Yrs,Chennai,"nexus,Machine learning,Testing",,,,,30+ ,1,4,,,
Machine Learning Engineer,JMoon Technologies Pvt. Ltd.,2-5 Yrs,Delhi,"TensorFlow Lite,javascript,scikit,TensorFlow Hub,TensorFlow Serving,Python,TensorFlow,TensorFlow js",,,,,30+ ,2,5,,,
Machine Learning Engineer,Aavenir,4-8 Yrs,Ahmedabad,"IT Skills,Java,Python,Machine Learning,Computer science,automation framework,Maven,Data modeling",,,,,30+ ,4,8,,,
Machine Learning Engineer,JMoon Technologies Pvt. Ltd.,2-5 Yrs,Delhi,"Computer science,Project development,C++,Machine learning,Javascript,Deployment,Internship,Robotics",,,,,30+ ,2,5,,,
machine learning engineer,Saffron Consultancy Services(scs),3-5 Yrs,Pune,"Computer vision,software architecture,Statistical analysis,Image processing,data science,Data modeling,Analytical,Machine learning",,,,,30+ ,3,5,,,
Machine Learning Lead Engineer,CareerXperts Consulting,4-9 Yrs,Chennai,"Computer science,Analytical,Consulting,Machine learning,Programming,Data structures,Open source,big data",,,,,30+ ,4,9,,,
RJC319 | Machine Learning Engineer,Rectras Business Solutions Pvt Ltd.,3-8 Yrs,Chennai,"Computer science,Text mining,C++,Algorithms,Machine learning,SCALA,Algorithm development,closure",,,,PREMIUM,30+ ,3,8,,,
"Principal Engineer, Machine Learning",Rectras Business Solutions Pvt Ltd.,2-5 Yrs,Chennai,"Computer science,C++,Algorithms,Machine learning,Subject Matter Expert,closure,Statistics,Principal",,,,PREMIUM,30+ ,2,5,,,
Machine Learning Engineer,Brillius Technologies,2-3 Yrs,Hyderabad,Machine Learning Engineer,,,,,30+ ,2,3,,,
Machine Learning Engineer,Wisemonk,5-8 Yrs,Mumbai,"SAN,Data modeling,Business analysis,SOC,Analytical,Machine learning,SMS,Data structures",,,,,30+ ,5,8,,,
Engineer Machine Learning,SVKMs Narsee Monjee Institute of Management Studies - NMIMS,5-9 Yrs,Mumbai,"Java,analytical,scikitlearn,data modeling,data structures,Python,Keras,statistical analysis",,,,,30+ ,5,9,,,
Machine Learning Engineer Session Lead,"Udacity, Inc.",2-5 Yrs,Anywhere,"Process automation,data science,Machine learning,Mentor,Deployment,Management,microsoft,Statistics",,,,PREMIUM,24 ,2,5,,,
Machine Learning Engineer Session Lead,Udacity,2-5 Yrs,Anywhere,"Pytorch,Numpy,Pandas,Tensorflow,Python,Machine learning,written,IT Skills",2.3,3.0,,PREMIUM,24 ,2,5,,,
Machine Learning Engineer,AllinCall Research and Solutions,1-3 Yrs,Mumbai,"machine learning,SciPy,network analysis,data structures,Scikit,Pandas,experimental design,NumPy",,,,,30+ ,1,3,,,
Machine Learning Engineer,Aavenir,4-8 Yrs,Ahmedabad,"IT Skills,Java,Python,Machine Learning,Computer science,automation framework,Maven,Data modeling",,,,,30+ ,4,8,,,
Machine Learning Engineer,JMoon Technologies Pvt. Ltd.,2-5 Yrs,Delhi,"Computer science,Project development,C++,Machine learning,Javascript,Deployment,Internship,Robotics",,,,,30+ ,2,5,,,
machine learning engineer,Saffron Consultancy Services(scs),3-5 Yrs,Pune,"Computer vision,software architecture,Statistical analysis,Image processing,data science,Data modeling,Analytical,Machine learning",,,,,30+ ,3,5,,,
Machine Learning Lead Engineer,CareerXperts Consulting,4-9 Yrs,Chennai,"Computer science,Analytical,Consulting,Machine learning,Programming,Data structures,Open source,big data",,,,,30+ ,4,9,,,
Machine Learning Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Pune,"SAP HANA DB,R Scripting,Communication,Predictive Modeling,SQL programming,Machine Learning,Analytical,predictive analytics",4.0,18304.0,,PREFERRED,20 ,6,8,,,
RJC319 | Machine Learning Engineer,Rectras Business Solutions Pvt Ltd.,3-8 Yrs,Chennai,"Computer science,Text mining,C++,Algorithms,Machine learning,SCALA,Algorithm development,closure",,,,PREMIUM,30+ ,3,8,,,
"Principal Engineer, Machine Learning",Rectras Business Solutions Pvt Ltd.,2-5 Yrs,Chennai,"Computer science,C++,Algorithms,Machine learning,Subject Matter Expert,closure,Statistics,Principal",,,,PREMIUM,30+ ,2,5,,,
Machine Learning Engineer,Brillius Technologies,2-3 Yrs,Hyderabad,Machine Learning Engineer,,,,,30+ ,2,3,,,
Machine Learning Engineer,Wisemonk,5-8 Yrs,Mumbai,"SAN,Data modeling,Business analysis,SOC,Analytical,Machine learning,SMS,Data structures",,,,,30+ ,5,8,,,
Engineer Machine Learning,SVKMs Narsee Monjee Institute of Management Studies - NMIMS,5-9 Yrs,Mumbai,"Java,analytical,scikitlearn,data modeling,data structures,Python,Keras,statistical analysis",,,,,30+ ,5,9,,,
Machine Learning Engineer Session Lead,"Udacity, Inc.",2-5 Yrs,Anywhere,"Process automation,data science,Machine learning,Mentor,Deployment,Management,microsoft,Statistics",,,,PREMIUM,24 ,2,5,,,
Machine Learning Engineer Session Lead,Udacity,2-5 Yrs,Anywhere,"Pytorch,Numpy,Pandas,Tensorflow,Python,Machine learning,written,IT Skills",2.3,3.0,,PREMIUM,24 ,2,5,,,
Machine Learning Engineer,AllinCall Research and Solutions,1-3 Yrs,Mumbai,"machine learning,SciPy,network analysis,data structures,Scikit,Pandas,experimental design,NumPy",,,,,30+ ,1,3,,,
Software Engineer (Machine Learning),Perfect Intelligent Systems,1-5 Yrs,Delhi,"IT Skills,Java,Python,Machine Learning,Computer vision,C++,development,Image processing",,,,,30+ ,1,5,,,
Data Scientist - Machine Learning,RPA Infotech Pvt.Ltd,2-7 Yrs,Gurgaon,"Computer science,Operations research,data science,Bfsi,Network analysis,Machine learning,Social networking,Natural language processing",,,,,30+ ,2,7,,,
Analytics Engineer- Machine Learning,Aureus Analytics,1-3 Yrs,Mumbai,"Economics,Machine learning,Mathematics,Customer experience,Statistics,Analytics,Financial services,Supervision",3.3,2.0,,,30+ ,1,3,,,
"Lead Algorithms Engineer - Machine Learning, Computer Vision",LiveSurface,5-10 Yrs,Anywhere,"Computer vision,C++,Technology management,Image processing,Architecture,Machine learning,PHP,HTTP",,,,,30+ ,5,10,,,
Machine Learning (NLP) Engineer,STACKMYBIZ,1-5 Yrs,Ranchi,"IT Skills,Python,Data Science,Machine Learning,Computer science,software architecture,Software design,Statistical analysis",,,,,30+ ,1,5,,,
"Python, Machine Learning/AI Software Engineer",Truedge Software Solutions,2-6 Yrs,Hyderabad,"Computer science,Analytical skills,Machine learning,Programming,Research,Asap,Python,Testing",3.4,6.0,,PREMIUM,30+ ,2,6,,,
Software Engineer Machine Learning,Executive Vertical Consulting,1-5 Yrs,"Chandigarh, Gurugram","development,software,Leadership training,Machine learning,Software development life cycle,Manager Technology,Management,it",,,,,30+ ,1,5,,,
Software Engineer - Artificial Intelligence/machine Learning,Confidential,1-2 Yrs,Thiruvananthapuram,"Machine Learning,AI,IT Skills,Testing,Pattern Recognition,Production support,Artificial Intelligence,Image Processing",,,,PREMIUM,30+ ,1,2,,,
Machine Learning Scientist - Python/Java/C++,Career Maker,8-12 Yrs,Hyderabad,"Reinforcement Learning,analysis,deep learning,Python,Java,Machine Learning,communication,modeling",,,,PREMIUM,30+ ,8,12,,,
Engineer - Artificial Intelligence & Machine Learning,Independent HR Consulting,3-8 Yrs,Chennai,"IT Skills,Machine Learning,C++,Artificial Intelligence,OOAD,Image Processing,System Implementation,Machine Vision",,,,PREMIUM,19 ,3,8,,,
Speech Scientist - Artificial Intelligence / Machine Learning,Career Maker,2-6 Yrs,Noida,"IT Skills,Java,Python,Data Science,Machine Learning,Artificial Intelligence,Speech Recognition,C++",,,,PREMIUM,30+ ,2,6,,,
Artificial Intelligence & Machine Learning,Well Point IT Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"Data analysis,Product engineering,Artificial Intelligence,Machine learning,Natural language processing,Data mining,Analytics,SQL",3.8,9.0,,,30+ ,4,6,,,
AI / Machine Learning - Architect,Eagle Genomics Ltd,3-8 Yrs,Hyderabad,"Mining,Managed services,Technical writing,GCP,Machine learning,Natural language processing,data visualization,cxo",,,,PREMIUM,30+ ,3,8,,,
Machine Learning Specialist (Contact-anniep@caspex.com),Caspex Tech LLP,10-16 Yrs,Hyderabad,"Data Science,R,Data Manipulation,Artificial Intelligence,Neural Networks,SVM,Machine Learning,Statistical Analysis",,,,PREFERRED,19 ,10,16,,,
Machine Learning Expert,Wavelabs Technologies Private Limited,4-8 Yrs,Hyderabad,"Computer vision,Data analysis,GCP,Artificial Intelligence,Machine learning,Debugging,Agile,Data processing",3.2,6.0,,,25 ,4,8,,,
Machine Learning Expert(Immediate Joiner),Torinit Technologies Inc.,4-7 Yrs,"Nagpur, Pune, Jaipur","IT Skills,Python,Quality Assurance,Data Science,Machine Learning,Pytorch,Cnn,Pattern Recognition",,,"10,00,000 - 15,00,000",PREMIUM,27 ,4,7,1000000.0,1500000.0,1250000.0
Machine Learning,Oaknorth Bank,2-7 Yrs,Hyderabad,"Loans,deep learning,Machine learning,Workflow,Information retrieval,Natural language processing,Research,Balance Sheet",2.1,26.0,,PREMIUM,30+ ,2,7,,,
Lead Machine Learning,SVKMs Narsee Monjee Institute of Management Studies - NMIMS,3-8 Yrs,Mumbai,"Keras,PyTorch,data science,scikit,Artificial Intelligence,machine learning,Natural Language Processing,IT Skills",,,,,30+ ,3,8,,,
Machine Learning Trainer,Innovadors Lab Pvt Ltd,4-9 Yrs,Bhubaneswar,"Computer vision,deep learning,Corporate training,Image processing,Opencv,Machine learning,Corporate,Natural language processing",3.7,3.0,,,30+ ,4,9,,,
Machine Learning Expert,BRANE ENTERPRISES PRIVATE LIMITED,3-8 Yrs,Hyderabad,"IT Skills,Python,Data Science,Analytical skills,Computer vision,deep learning,Prototype,PDF",,,,,30+ ,3,8,,,
Artificial Intelligence & Machine Learning Lead,HRDevi Talent Acquisition,6-7 Yrs,Thane,"Storage servers,SAN,Cisco Certification,ITSM,ITIL,MS Office,sub-system,Six Sigma",4.7,2.0,,,30+ ,6,7,,,
Artificial Intelligence & Machine Learning Lead,HRDevi Talent Acquisition,6-8 Yrs,Mumbai,"C,My SQL,BI,H20,Data Mining,Cassandara,R,Dynamo DB",4.7,2.0,,,30+ ,6,8,,,
Technical Lead - Machine Learning with Python,Steria India Ltd,6-9 Yrs,"Noida, Greater Noida, Delhi","Natural Language Processing,Machine Learning,Python,Linux,CI / CD,Docker,MicroServices,Django",4.1,763.0,,PREFERRED,28 ,6,9,,,
Machine Learning Specialist,MPHATEK SYSTEMS PRIVATE LIMITED,6-10 Yrs,Pune,"IT Skills,Machine Learning,Salesforce,IT services,Artificial Intelligence,product life cycle,Silicon,Natural language processing",3.7,13.0,,,30+ ,6,10,,,
Artificial Intelligence and Machine Learning Leader,Freshdesk,10-12 Yrs,Chennai,"Computer science,SAN,GIT,Artificial Intelligence,Machine learning,Workflow,Customer support,cisco",3.6,41.0,,PREMIUM,30+ ,10,12,,,
ARTIFICIAL INTELLIGENCE & MACHINE LEARNING,BLOCKLOGY EDUTECH PRIVATE LIMITED,1-3 Yrs,Mumbai,"E-learning,C++,Coding,Artificial Intelligence,Machine learning,Pattern recognition,Open source,Data mining",,,,,30+ ,1,3,,,
Machine Learning Expert,DSM Shared Services India (P) Ltd.,4-9 Yrs,Hyderabad,"Data Science,Artificial Intelligence,Machine Learning,Java,R,Algorithms,Statistical Analysis,Statistics",4.2,40.0,"5,00,000 - 15,00,000",HOT JOB,18 ,4,9,500000.0,1500000.0,1000000.0
"Assistant Professor -Artificial Intelligence, Machine Learning",Woxsen School of Business,2-5 Yrs,Hyderabad,"Student counseling,Research Student,Publishing,Artificial Intelligence,Machine learning,Scheduling,Assistant Professor,Research",3.9,9.0,,,30+ ,2,5,,,
Software Developer (Machine Learning),Forstaffing - Executive Search Firm,2-6 Yrs,Delhi,"Computer science,jQuery,Team management,Linux,Postgresql,Machine learning,Integration testing,Agile",,,,,30+ ,2,6,,,
Machine Learning Smartphone Developer,SEMUSI PTE LTD,2-7 Yrs,Noida,"IT Skills,Machine Learning,assembly language,Six Sigma,PMP,C,JavaScript,Real Time Operating Systems",,,,,30+ ,2,7,,,
Machine Learning Algorithm Developer,Machinellium Mavericks Projects and Consultants,3-6 Yrs,Hyderabad,"Machine Learning Algorithm Developer,Java,algorithms,c,analytical,Hadoop,developing,develop",,,,,30+ ,3,6,,,
Machine Learning Developer,BRINGLE EXCELLENCE,2-4 Yrs,Thane,"Unix,Algorithms,Linux,Machine learning,Written communication,Tools,Natural language processing,J2Ee",,,,,30+ ,2,4,,,
Machine Learning Developer,Promact Infotech Pvt. Ltd.,16-17 Yrs,Vadodara,"Linux,Image processing,Shell scripting,Machine learning,Agile,Data structures,Business intelligence,Troubleshooting",3.3,7.0,,PREMIUM,30+ ,16,17,,,
Machine Learning Algorithm Developer,Machinellium Mavericks Projects and Consultants,3-6 Yrs,Hyderabad,"Analytical skills,C++,Debugging,Machine learning,Hadoop,Programming,Research,Troubleshooting",,,,,30+ ,3,6,,,
Position : Machine Learning Algorithm Developer,Machinellium Mavericks Projects and Consultants,2-5 Yrs,Anywhere,"Analytical skills,C++,Algorithms,Debugging,Machine learning,Research,Troubleshooting skills,Business Executive",,,,PREMIUM,30+ ,2,5,,,
Jr. Machine Learning Developer / Python Software Developer,Capital Placement Services,2-5 Yrs,Chandigarh,"Computer science,Backend,HP data protector,Django,Machine learning,Manager Technology,Data structures,Selenium",,,,,30+ ,2,5,,,
Opportunity For Senior Machine Learning,TALCHEMY SOLUTIONS LLP,5-10 Yrs,Bengaluru,"Tensorflow,Pytorch,Machine Learning",,,"25,00,000 - 35,00,000",PREMIUM,17 ,5,10,2500000.0,3500000.0,3000000.0
Senior Data Scientist,24/7 Customer,5-10 Yrs,Bengaluru,"Computer science,data science,Artificial Intelligence,Machine learning,Linguistics,Natural language processing,New product development,Customer experience",3.6,1197.0,,,1 ,5,10,,,
Researcher - Machine Learning - Data Mining/ Java/ Python,Career Maker,3-8 Yrs,Chennai,"data mining,Python,machine learning,Java,IT Skills,Online Advertising",,,,PREMIUM,30+ ,3,8,,,
Researcher - Machine Learning - Data Mining/Java/Python,Career Maker,3-8 Yrs,Chennai,"data mining,Java,machine learning,Python,IT Skills,Machine Learning Researcher",,,,PREMIUM,30+ ,3,8,,,
Programmer Analyst NLP / Machine Learning,Logica Infotech,5-10 Yrs,Kolkata,"SAN,Programmer Analyst,SAP,Data modeling,Machine learning,MySQL,Predictive modeling,Oracle",,,,,30+ ,5,10,,,
Data Science Engineer- Machine/ Deep Learning Models- R/ Python/ Scala,CarbyneTech India,4-8 Yrs,Hyderabad,"Tensorflow,Data Science,Cnn,Lstm,Artificial Intelligence,Hadoop,Keras,Spark",2.7,9.0,,PREMIUM,30+ ,4,8,,,
Technical Lead - Machine Learning/Deep Learning,Thats My Job,5-9 Yrs,Mumbai,"IT Skills,Machine Learning,NLP,Artificial Intelligence,Natural Language Processing,AutoML,Deep Learning",,,,PREMIUM,19 ,5,9,,,
Machine Learning Engineer,Phoenix Robotix Pvt. Ltd.,0-3 Yrs,Bhubaneshwar,Machine learning,4.5,7.0,,,30+ ,0,3,,,
Principal Data Scientist,24/7 Customer,8-13 Yrs,Bengaluru,"Computer science,data science,Artificial Intelligence,Machine learning,Linguistics,Natural language processing,New product development,Principal",3.6,1197.0,,,1 ,8,13,,,
Sr. Manager - Machine Learning,TransUnion Software Services Pvt. Ltd,9-13 Yrs,Mumbai,"Unix,Data analysis,Linux,SAS,Machine learning,Agile,Analytics,SQL",4.7,31.0,,,30+ ,9,13,,,
Senior Analyst - Machine Learning/deep Learning,Confidential,3-5 Yrs,"Hyderabad, Chennai","Communication,mining,Python,IT Skills,Data Science,Machine Learning,Data Management,Statistical Modeling",,,,PREMIUM,30+ ,3,5,,,
Machine Learning Application Developer,Accenture Solutions Pvt Ltd,6-10 Yrs,Bengaluru,"ETL,Machine Learning,MLOps,Devops,Pandas,data structures,git,analytical",4.0,18304.0,,PREFERRED,1 ,6,10,,,
Principal Data Scientist,24/7 Customer,8-13 Yrs,Bengaluru,"Computer science,data science,Artificial Intelligence,Machine learning,Linguistics,Natural language processing,New product development,Principal",3.6,1197.0,,,1 ,8,13,,,
